Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
New Zealand,All,Export,Value (USD 1000),USD 1000,37678,,48811,,66010,,99787,,157992,,165451,,190854,,206972,,254949,,271008,,344393,,402948,,474178,,477042,,440202,,558283,,656513,,649773,,695569,,818062,,816501,,749982,,666139,,713948,,666947,,640318,,712238,,705476,,843125,,885787,,875883,,923351,,896966,,906018,,1078938,,1213396,,1249990,,1213473,,1252928,,1112486,,1214043,,1240166,,1230786,
New Zealand,All,Import,Value (USD 1000),USD 1000,10808,,9790,,11227,,18504,,16250,,21352,,21597,,19968,,20103,,17743,,23237,,27023,,31373,,38756,,35820,,38772,,35242,,36238,,42481,,60273,,59306,,57002,,54745,,54774,,62439,,68765,,71146,,72807,,86114,,99339,,106185,,109730,,129716,,107934,,128692,,153244,,163225,,166730,,201705,,194932,,176508,,203283,,221596,
New Zealand,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,9,,3,,0,.,0,.,34,,78,,469,,232,,0,.,0,.,698,,0,.,1159,,973,,1440,,1417,,1546,,6932,,3505,,2299,,0,.,3266,,2131,,1632,,2220,,3888,,7864,,4522,,2270,
Nicaragua,All,Export,Value (USD 1000),USD 1000,21492,,23584,,16190,,22387,,27531,,18506,,21930,,16959,F,12608,,12876,,8662,,12383,,9579,,12705,,10124,,18079,,24199,,28545,,53158,,80786,,78305,,76250,,54947,,78597,,127792,,42518,,47195,,67648,,98488,,106411,,89231,,96543,,127440,,107960,,136690,,143992,,205975,,264922,,313139,,271901,,289458,,282990,,297603,
Nicaragua,All,Import,Value (USD 1000),USD 1000,915,,1272,,718,,712,,1427,,220,,1157,,760,F,64,,2,,26,,0,.,0,.,0,.,0,.,2118,,2650,,1460,,1338,,1941,,1835,,2284,,4451,,7845,,7226,,6094,,6488,,3766,,3588,,4516,,5039,,6662,,7356,,5834,,7172,,9342,,12680,,13425,,15544,,19654,,20813,,17826,,16616,
Niger,All,Export,Value (USD 1000),USD 1000,5,,571,,95,,1331,,6,,96,,37,,33,,7,,52,,35,,13,,3,,6,,0,.,0,.,0,.,340,F,740,F,586,F,0,.,100,,221,,1594,,1599,,4330,,4344,,4841,,3309,,2229,,547,,309,,391,,326,,563,,789,,773,,1123,,1037,,267,,404,,283,F,331,F
Niger,All,Import,Value (USD 1000),USD 1000,92,F,203,F,253,,390,,437,,502,,639,F,487,,289,,285,F,748,F,787,F,869,,2108,F,1332,,1835,,1256,,280,F,780,F,1259,F,1216,,1342,,760,,400,,504,,622,,254,,432,,502,,579,,797,,763,,1303,,1369,,1822,,1188,,2025,,2278,,2053,,5876,,7451,,9973,F,9351,F
Niger,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,93,,0,.,155,,31,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,10,,0,-,0,-,0,-,101,,0,-,0,-,0,-,0,-,0,-,0,-
Nigeria,All,Export,Value (USD 1000),USD 1000,2610,,382,,2137,,3598,,3670,F,10424,,4502,,3810,,4435,,3291,,4020,F,4831,,7606,,10498,,14070,,15590,F,15717,,10169,,14090,,21546,,18322,,13856,,2054,,10698,,12473,,12792,F,17179,F,17933,F,30675,F,56940,F,43740,,49486,,72300,,153267,,160866,,100766,,100143,F,263603,,93901,,78783,,60791,,51180,,53969,
Nigeria,All,Import,Value (USD 1000),USD 1000,157543,,176170,,271826,,345424,,455399,F,522091,,416319,,366208,F,167954,F,113033,F,89984,F,165856,F,119705,F,150208,F,179641,F,190330,F,277711,F,278057,F,159748,,146780,F,250366,,221137,,198445,,196725,,188485,,457108,,382795,,513272,,530636,F,640244,F,807418,,959487,,665436,,820632,,991148,,2061935,,1457188,,1215091,,1334535,,1237111,,682868,,780362,,831766,
North Macedonia,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,877,,398,,260,,143,,133,,983,F,698,,594,,463,,146,,191,,418,,428,,271,,258,,563,,1239,,1105,,1400,,1255,,391,,1798,,516,,786,,960,,2629,,4637,
North Macedonia,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5344,,6696,,7095,,8574,,10205,,8522,,10034,,9818,,7705,,7421,,9944,,10734,,12493,,13345,,16799,,20755,,24213,,21131,,20356,,24417,,22092,,22620,,25711,,22383,,21460,,24566,,29176,
Northern Mariana Is.,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,20,F,25,F,18,F,22,F,30,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,,0,,0,,0,,0,,0,,0,
Norway,All,Export,Value (USD 1000),USD 1000,654703,,805397,,759771,,890904,,974666,,1001679,,888348,,977937,,902866,,922460,,1171170,,1474930,,1608071,,1563496,,2066298,,2296292,,2455952,,2315639,,2738030,,3139873,,3434073,,3422070,,3682575,,3781100,,3550369,,3385263,,3601215,,3669067,,4170996,,4921788,,5543705,,6290039,,6993982,,7107237,,8852961,,9484237,,8921085,,10392246,,10830773,,9210984,,10798031,,11311852,,12014212,
Norway,All,Import,Value (USD 1000),USD 1000,26840,,28450,,34897,,57148,,69963,,58865,,48443,,47801,,46334,,70871,,105217,,120748,,157582,,177849,,238771,,307581,,347783,,311802,,325667,,494205,,539989,,575901,,685935,,620802,,613890,,667882,,655077,,583268,,681941,,720616,,851543,,1108277,,1233521,,1190447,,1103778,,1364543,,1384000,,1303177,,1391188,,1262440,,1270837,,1233323,,1317642,
Oman,All,Export,Value (USD 1000),USD 1000,0,0,185,,1665,,4307,,5808,,7678,,10845,,12703,,18211,,25374,,25465,,30795,,50173,,38992,,45027,,34505,,35025,,51462,,49467,,61431,,63404,,67651,,50209,,38250,,51371,,53155,,82737,,80768,,105855,,102590,,100639,,92493,,81890,,85936,,127342,,156927,,158219,,143131,,141598,,144118,,179275,,115059,,324278,
Oman,All,Import,Value (USD 1000),USD 1000,1172,,1210,,1708,,1896,,1321,,2538,,2378,,2421,,2898,,2750,,2845,,2397,,2292,,1943,,2037,,3951,,3185,,3819,,4654,,4293,,4475,,5070,,6184,,5963,,5551,,7933,,10834,,10666,,11096,,13801,,20866,,26849,,32018,,31975,,35315,,45021,,53911,,41965,,60216,,71286,,79347,,62967,,66645,
Oman,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1784,,1048,,221,,208,,3079,,904,,843,,1152,,286,,1670,,1313,,1325,,0,.,0,.,0,.,8854,,7551,
Pakistan,All,Export,Value (USD 1000),USD 1000,39462,,41319,,42053,,59692,,50062,,66063,,79287,,69280,,79491,,79808,,97032,,120885,,125177,,93417,,93509,,108890,,115012,,171090,,153741,,149601,,131629,,176772,,135173,,142127,,149820,,130551,,131360,,137390,,152594,,140614,,196849,,192535,,193665,,228859,,266248,,331085,,332323,,361778,,382867,,348158,,352141,,430855,,459272,
Pakistan,All,Import,Value (USD 1000),USD 1000,0,.,0,.,113,,162,,117,,350,,224,,114,,339,,79,,89,,230,,239,,539,,266,,125,,188,,414,,178,,161,,78,,166,F,215,,816,,297,,233,,240,,510,,1187,,1719,,1943,,3811,,2358,,2310,,3549,,4954,,6600,,12800,,17144,,18973,,18525,,23992,,12490,
Pakistan,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,.,0,.,0,.,36,,0,.,0,.,0,.,0,.,0,.,132,,0,.,30,,2,,6,,0,0,0,0,0,0,0,0,0,.,0,.,0,.,0,.,0,.,77,
Palau,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,661,,400,F,0,.,0,.,0,.,200,,137,F,165,F,540,F,550,F,0,.,0,.,0,.,0,.,50,F,296,F,699,F,347,F,294,F,344,F,388,F,343,F,223,F,244,F,646,F,696,F,712,F,277,F,141,F,264,F,196,F,355,,426,F,622,F,508,,430,,1291,,964,F
Palau,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,190,F,195,F,197,F,2070,F,1036,F,500,F,87,F,170,F,235,F,285,F,228,F,366,F,341,F,715,F,1453,,1612,,1497,,1417,,1573,,1987,,1903,,2154,,2360,,2361,,2475,,2047,
Palestine,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,244,,162,,188,,83,,350,,188,,370,,0,.,546,,428,,462,F,1102,
Palestine,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,7246,,10662,,12602,,11425,,14265,,10478,,15229,,18582,,18630,,19506,,18563,F,24440,
Palestine,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,231,,155,,184,,83,,350,,186,,370,,556,,0,-,0,-,0,-,0,-
Panama,All,Export,Value (USD 1000),USD 1000,43984,,47944,,38784,,56958,,66042,,57899,,64118,,73302,,67061,,92093,,117175,,117478,,78824,,91121,,66935,,74762,,82203,,93600,,106293,,124768,,115534,,162593,,239158,,196470,,262730,,328847,,331705,,412708,,448551,,435599,,381873,,365708,,410079,,381935,,210259,,126122,,125203,,178952,,220618,,188122,,176947,,131417,,162861,
Panama,All,Import,Value (USD 1000),USD 1000,2748,,2827,,3967,,5471,,6333,,6537,,7500,,9015,,9040,,7999,,7417,,8277,,6547,,9300,,9679,,10611,,12776,,11951,,11157,,10891,,14523,,13167,,15728,,15208,,15401,,12317,,16060,,18184,,16120,,22377,,21231,,25166,,32273,,33025,,38282,,46965,,57419,,60340,,69924,,75336,,73052,,66340,,95186,
Panama,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,72,,0,.,0,.,0,.,112,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Papua New Guinea,All,Export,Value (USD 1000),USD 1000,11156,,25534,,35347,,29300,,47286,,40715,,11205,,10925,,9758,,14320,,11624,,12827,,10069,,10995,,10735,,14161,,13323,,10832,,12307,,12688,F,16719,,12708,F,44442,,42980,F,57745,,80978,,92232,,120783,,89360,,86906,F,103020,F,139935,F,156597,F,161894,,127949,F,167724,,117181,,154282,F,137712,F,152882,F,169507,F,290873,F,260245,F
Papua New Guinea,All,Import,Value (USD 1000),USD 1000,10447,,11700,F,15910,F,19300,F,28407,,34528,,28791,,28472,,26952,,26053,,36588,,36660,,44074,,41053,,36992,,35189,F,35166,F,33064,F,33765,F,22398,,29013,,12904,F,15529,,7890,F,11304,,6641,,9484,,10186,,12652,,11063,F,17923,F,21629,F,28782,F,27628,F,25084,F,25709,,22557,,32911,F,38740,F,46511,F,47755,F,64553,F,56935,F
Papua New Guinea,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,.,2,,494,,0,.,2,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Paraguay,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,50,F,20,F,20,F,20,F,10,F,0,.,0,.,6,,19,,15,,8,,10,,92,,13,,24,,19,,14,,31,,85,,99,,36,,45,,70,,39,,98,,206,,201,,230,,170,,95,,45,,19,,14,,15,,14,,14,,12,,117,,134,,160,
Paraguay,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,384,,399,,270,,302,,299,,276,,179,,231,,375,,370,,622,,909,,948,,1672,,2626,,2292,,3661,,3080,,3550,,1611,,1660,,1673,,1038,,927,,1537,,1651,,1581,,2547,,3925,,4255,,5959,,6866,,7050,,7725,,9228,,8130,,8051,,9884,,11754,
Peru,All,Export,Value (USD 1000),USD 1000,214666,,225705,,250352,,277600,,320611,,298822,,282266,,163356,,233167,,221595,,258083,,287451,,402400,,478997,,399950,,499040,,517320,,685344,,980130,,869762,,1121565,,1343598,,640497,,789672,,1129350,,1229574,,1068048,,1032725,,1389162,,1636291,,1773198,,1966878,,2438291,,2218406,,2547302,,3164417,,3327259,,2773824,,2918608,,2387275,,2189709,,2875635,,3309988,
Peru,All,Import,Value (USD 1000),USD 1000,415,,388,,136,,501,,3744,,2779,,741,,20275,,8340,F,2230,F,170,F,7505,,8438,,1203,,1558,,1122,,2412,,1704,,2422,,4117,,5329,,6010,,13358,,16879,,16159,,22580,,24643,,25984,,27535,,48077,,30432,,36785,,73758,,79825,,164521,,146353,,147732,,221822,,189159,,248145,,254826,,311286,,325355,
Philippines,All,Export,Value (USD 1000),USD 1000,27869,,42176,,63272,,95493,,141605,,146163,,120141,,133687,,116782,,151748,,200099,,267895,,407504,,409879,,395960,,492725,,417921,,499511,,559635,,545650,,482309,,472464,,482268,,418844,,455984,,420184,,453030,,464463,,454384,,380094,,419552,,499539,,672813,,585044,,680905,,711155,,850344,,1185788,,1054800,,805286,,735786,,883537,,912387,
Philippines,All,Import,Value (USD 1000),USD 1000,35779,,27651,,31220,,28106,,36570,,36535,,52322,,11158,,2717,,6325,,19019,,31254,,63063,,65730,,84809,,96550,,111447,,95432,,110337,,136314,,141738,,137170,,95698,,123888,,111596,,71362,,92524,,86405,,73892,,103680,,103126,,132922,,176815,,203336,,148552,,193314,,263038,,278737,,266158,,369746,,398264,,585047,,605809,
Poland,All,Export,Value (USD 1000),USD 1000,51056,,46256,F,38461,F,59813,F,54775,F,65168,F,88547,F,83692,F,93089,F,100147,F,104926,F,182972,F,168007,F,146654,F,184851,F,189938,F,249397,,203158,,251654,,262285,,272023,,228574,,274738,,282491,,243282,,246765,,253715,,313951,,439784,,633650,,815516,,961380,,1180015,,1110234,,1380165,,1569975,,1556453,,1780386,,2002304,,1736433,,1958034,,2203749,,2540709,
Poland,All,Import,Value (USD 1000),USD 1000,71260,,76129,,95370,,102780,,78712,,52352,,33644,,53978,,50396,,55428,,60173,,77926,,98600,,81627,,42418,,39100,,102455,,128633,,170956,,191622,,252375,,268987,,322744,,260737,,297715,,369919,,334818,,384005,,584961,,718728,,871522,,1009388,,1264389,,1211458,,1535352,,1621625,,1609904,,1996734,,2164501,,1857786,,2213691,,2337030,,2591800,
Portugal,All,Export,Value (USD 1000),USD 1000,65010,,74199,,91821,,104377,,129512,,94733,,95922,,94212,,94447,,108709,,147816,,159005,,182988,,229966,,281867,,292379,,260369,,211556,,206467,,279132,,278700,,263650,,271194,,285283,,286238,,276167,,303917,,349087,,435228,,452539,,569851,,651196,,734885,,631061,,918119,,1087982,,1023311,,1084160,,1193339,,1117586,,1062377,,1190020,,1301215,
Portugal,All,Import,Value (USD 1000),USD 1000,110269,,88019,,65604,,78419,,101267,,158570,,186194,,141532,,139606,,202257,,256694,,425236,,457700,,391240,,607845,,761241,,739571,,630534,,670801,,764480,,784715,,752435,,929640,,1019601,,863407,,937333,,949424,,1103819,,1264862,,1339629,,1543282,,1848161,,1888653,,1584654,,1797964,,2030384,,1877740,,1933667,,2085827,,1947992,,2119660,,2396614,,2578487,
Puerto Rico,All,Import,Value (USD 1000),USD 1000,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,,0,
Qatar,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5,,23,,0,.,0,.,3,,12,,33,,1,F,8,,1615,,1586,,1907,,1983,,2019,,1908,,3350,,1993,,1463,,1325,,2292,,5534,,3028,,1318,,2411,,1623,,1962,,1374,,825,,735,F
Qatar,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,462,,1149,,1318,,2268,,1088,,1081,,1201,,1348,F,1615,F,1587,F,1879,F,1812,,2112,,2470,,2977,,3680,,4386,,3789,,1321,F,4949,,5296,,5740,,6257,,7457,,6654,,7047,,13084,,19231,,24507,,40935,,49565,F,59632,,60798,,80134,,71073,,83574,,100141,,102151,,95779,,104152,
Qatar,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,30,,313,,38,,37,,35,F,42,,35,,0,.,3,,96,,52,,0,.,22,,33,,75,,212,,82,,209,,438,,591,,542,,351,,184,,15,,18,,0,-,0,-,0,-,0,-
Romania,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,3330,,337,,866,,3059,,786,,2061,,41,,661,,1770,,4998,,7727,,3459,,3084,,2806,,2034,,4894,,6090,,12730,,2282,,3003,,6346,,8947,,18681,,13454,,16850,,17776,,16519,,16724,,18069,,23642,
Romania,All,Import,Value (USD 1000),USD 1000,26200,F,27950,F,28000,F,41600,F,56200,F,36800,F,28400,F,29000,F,22550,F,18230,F,20580,F,30030,F,35430,F,9130,,37600,,9413,,5493,,14813,,21919,,17115,,41039,,29512,,54443,,32313,,30728,,37618,,49586,,56499,,75981,,105740,,139102,,154480,,214271,,196756,,185752,,184983,,200087,,222584,,245514,,230065,,262845,,305350,,363461,
Russian Federation,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,826144,,1471446,,1714642,,1627395,,1673626,,1348891,,1138920,,1209247,,1520173,,1552095,,1422860,,1477412,,1528172,,1954022,,2129338,,2374618,,2632330,,2325335,,2854792,,3295517,,3262822,,3593516,,3829024,,3678728,,3877332,,4523637,,5302419,
Russian Federation,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,34687,,19074,,253797,,346190,,418977,,403046,,272149,,201103,,194859,,356406,,457526,,588352,,812242,,1183734,,1447639,,2027547,,2440276,,2004538,,2388215,,2735411,,2849912,,3379557,,3058971,,1685904,,1703393,,2024489,,2278455,
Rwanda,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,57,,1,,21,,94,,289,,512,,83,,231,,178,,1207,,2064,,1526,,1514,F,1361,F
Rwanda,All,Import,Value (USD 1000),USD 1000,103,,149,,168,,269,,617,,330,,158,F,233,,479,,977,,394,,1341,,296,,221,,117,,243,,263,,196,,55,F,55,F,116,,190,,198,,73,,113,F,120,,173,,136,,28,,37,,455,,3031,,1787,,2389,F,3814,,6698,,8291,,8793,,18128,,22016,,24662,,30746,F,49335,F
Rwanda,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,408,,1176,,1787,,1629,,1023,,1000,F,1000,F
Réunion,All,Export,Value (USD 1000),USD 1000,0,.,821,,1422,,1584,,1448,,3028,,2674,,2857,,3181,,4213,,4628,,5127,,5308,,4970,,6254,,9115,,10428,,7995,,13477,,16434,,0,-,0,-,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,
Réunion,All,Import,Value (USD 1000),USD 1000,6746,,8417,,10968,,12316,,17629,,13444,,11093,,14534,,10723,,13543,,18532,,23562,,27172,,25891,,30241,,32053,,40282,,34922,,38567,,44620,,0,-,0,-,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,
Saint Helena,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,670,F,238,F,53,F,126,F,383,F,1435,F,2516,F,2393,F,2662,F,2720,F,3778,F,4550,F,5380,F,3149,F,2680,F,3578,F,3636,F,3975,F,3323,F,2157,F,3995,F,6172,F,6929,F,5592,F,5411,F,5002,F,5228,F,7783,F,13310,F,9468,F,9695,F,11223,F,10033,F,9779,F,10879,F,17615,F,19573,F,18685,F,19325,F
Saint Helena,All,Import,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,9,,7,,8,,7,,10,,12,,0,.,12,,0,.,0,.,0,.,0,.,0,.,0,.,23,,54,F,16,F,31,F,98,F,224,F,145,F,94,F,398,F,193,F,242,F,516,F,115,F,66,F,42,F,80,F,51,F,34,F,117,F,199,F,125,F,496,F,791,F,136,F
Saint Kitts and Nevis,All,Export,Value (USD 1000),USD 1000,111,,157,,155,F,132,,151,,133,,58,,98,,239,,161,,151,,123,,203,,121,,110,F,108,,176,,276,F,197,F,153,,119,,69,,13,F,206,,245,,131,,149,,267,,196,,45,,242,,422,,483,,492,,493,,689,,390,,406,,407,F,376,F,362,F,252,,286,F
Saint Kitts and Nevis,All,Import,Value (USD 1000),USD 1000,363,,258,,283,,351,,459,,486,,585,,563,,661,,578,,588,,693,,937,,856,,930,F,620,F,620,F,433,F,328,F,2176,,2170,,2305,,795,F,2199,,2807,,2063,,1946,,1864,,2666,,995,,4128,,3931,,3717,,3785,,3854,,3241,,2521,F,3814,F,3160,F,3704,F,2675,F,4577,,3060,F
Saint Kitts and Nevis,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,0,2,,0,0,0,.,12,,22,,24,,26,,30,,0,.,0,.,0,.,0,.,0,.,98,,0,-
Saint Lucia,All,Export,Value (USD 1000),USD 1000,0,.,24,,1,,6,,1,,17,,2,,0,0,0,.,16,,86,,156,,139,,14,,77,,46,,18,,7,,0,.,0,.,0,.,1,,1,,0,.,28,,47,,106,,40,,10,,1,,1,,0,0,107,,0,.,1,F,0,0,31,F,0,.,29,,14,,13,,8,,8,F
Saint Lucia,All,Import,Value (USD 1000),USD 1000,634,,679,,1364,,1298,,1473,,1202,,1431,,1522,,1567,,1260,,1340,,2028,,2316,,2800,,2600,,3679,,3583,,3291,,3977,,4347,,4922,,4207,,4832,,5193,,4806,,4165,,4237,,5070,,5630,,5990,,6322,,6814,,8341,,6326,F,6582,F,7404,F,9609,F,7010,F,10589,,9893,,8922,,9815,,7846,F
Saint Lucia,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,13,,0,.,10,,9,,15,,69,,0,.,0,.,0,.,11,,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,0,0,-,0,-,0,-
Saint Vincent/Grenadines,All,Export,Value (USD 1000),USD 1000,70,,94,,341,,1,,0,0,9,,229,,62,,56,,176,,230,,317,,9549,F,12450,F,19603,F,17238,F,2573,F,1614,F,654,,1097,,273,,710,,470,,931,,961,,630,,712,,510,,410,,434,,241,,269,,510,,405,,466,,266,,276,,351,,675,,578,,631,,1235,,2491,
Saint Vincent/Grenadines,All,Import,Value (USD 1000),USD 1000,446,,353,,416,,460,,523,,615,,688,,527,,557,,563,,452,,531,,608,,756,,787,,856,F,863,,782,,569,,960,,1032,F,1223,,1206,,1537,,1156,,1297,,1367,,1408,,1610,,1890,,2033,,2228,,2524,,1942,,1963,,2027,,2295,,1963,,2305,,2339,,2391,,2766,,2354,
Saint Vincent/Grenadines,All,Reexports,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,41,,0,.,0,.,0,0,7,,0,.,0,.,0,.,4,,0,.,0,.,35,,3,,0,-,0,-,0,0
Samoa,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,2,,0,.,0,.,0,.,20,,25,F,10,F,123,,110,F,130,F,25,F,35,F,129,,1132,,4667,,11534,,11860,,7826,F,15319,,12796,,7085,,10580,,9517,,8126,,8735,,5582,,7624,,13147,,7793,,7989,,5544,,2520,,13428,,17011,,13171,,13125,
Samoa,All,Import,Value (USD 1000),USD 1000,903,,1668,,1085,,2534,,1555,,1986,,1244,,1076,,1090,F,1610,F,1230,F,2018,,2400,F,2900,F,3288,,3300,F,3500,F,3960,F,3147,F,3355,F,6096,F,5748,F,4481,F,6045,F,8201,F,3601,,3959,,4832,,4599,,4608,,6109,,6568,,6670,,5115,,5940,,6753,,7195,,7559,,6726,,8617,,8931,,6548,,8775,
Sao Tome and Principe,All,Export,Value (USD 1000),USD 1000,0,.,0,.,0,.,0,.,0,.,0,.,0,.,277,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,39,F,47,F,24,F,17,F,26,,96,F,270,,77,,2,,0,0,0,0,18,,24,,11,,9,,7,,0,0,1,,1,,19,,50,,29,,2,,2,
