Country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S
Mozambique,All,Export,Tonnes – net product weight,Tonnes – net product weight,3803,,3000,,3300,,3800,,5000,,7600,,5900,,4800,,4400,,5400,,4754,,4761,,4395,,4198,,6336,,7841,,8610,,8699,,9708,F,9671,,10435,F,13122,F,12354,F,15796,F,10925,F,8585,,12565,,11141,,13442,,14869,,16570,,12409,,12450,,9976,,9685,,8222,,7541,,10060,,14814,,11996,,10521,F,9938,F,14520,F
Mozambique,All,Import,Tonnes – net product weight,Tonnes – net product weight,9472,,7000,F,13343,F,18241,,15739,,9625,,15221,F,16968,F,11900,F,9032,F,11263,,11909,,13907,F,7515,F,6966,F,7544,F,4600,F,4790,F,2044,F,1995,F,1651,F,7588,F,2270,F,3400,F,6363,F,4567,,6693,,11422,,14973,,22012,F,17783,,14967,,19722,,18757,,16791,,27951,,27358,,45582,,50561,,52597,,37546,F,35677,,40604,F
Mozambique,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,9900,,8950,,8740,,9580,,16450,,16685,,14440,,14202,,10994,,11410,,9235,,8355,,7719,,7323,,9561,,10784,,11222,,11350,F,11462,F,11198,F,10077,F,12634,F,10880,F,11670,F,12843,F,14834,,12728,,15100,F,14580,F,15160,F,11270,F,10657,F,10550,F,10413,,11155,,12629,,15128,,18256,,16986,,29812,,20863,,20100,F,19965,F
Myanmar,All,Export,Tonnes – net product weight,Tonnes – net product weight,646,,1092,,1900,F,2800,F,4900,,6600,,8700,,10200,,6500,,5700,,4900,F,4446,,3578,,5432,,9274,,13928,,14259,,28488,,23216,,96740,,54361,,67401,,74180,,126873,,116609,,144623,,201667,,212999,,205463,,276699,,298071,,286054,,351652,,324710,,374187,,373898,,387371,,376848,,345247,,338284,,394397,,487799,,567521,
Myanmar,All,Import,Tonnes – net product weight,Tonnes – net product weight,2,F,2,F,25,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,406,F,1394,F,530,F,631,F,615,F,561,F,775,F,699,F,390,F,580,F,415,F,4071,,464,F,1026,F,1648,F,1826,F,1354,F,1668,F,2400,F,2827,F,4840,F,6102,F,6592,F,5414,F,7254,F,6009,F,6542,,5410,,7907,
Myanmar,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,129910,,134400,,140600,,146470,,151590,,161720,,142700,F,132780,,133250,F,139400,F,140300,F,168293,,168131,,159202,,168469,,180630,,178454,,184900,F,193105,,199391,,197215,F,202916,,213336,,248716,,274399,,313326,,337986,,362891,,422523,,491558,,530250,F,680994,,675349,,735733,,807857,,891219,,968621,,693425,,1006817,,1022741,,1120811,,1178583,,1152790,
Namibia,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,236940,F,263100,F,320804,,308583,,266783,,293877,,427647,,408677,,411198,,342132,F,363830,,341711,,328099,,284671,,431177,,351383,,373572,,362682,,327775,,372398,,359134,,404608,,409548,,433338,,404151,,468198,,402963,
Namibia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,11658,,35788,,47874,,34393,,130948,,48138,,21307,,16723,,24193,,19232,,14717,,21152,,24560,,36808,,31948,,19330,,20255,,24691,,27505,,24441,,27150,,26793,,32147,
Namibia,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,104007,,77812,F,113913,F,142162,F,114118,F,117451,,120594,,164263,,284748,F,325768,,351129,,274662,F,285848,,238600,F,243700,F,177159,,215184,F,241255,,247858,,267364,,278845,,270952,,368875,,397765,,360959,,418894,,395031,,377185,F,374935,F
Namibia,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,4438,,3032,,4819,,0,-
Nepal,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,291,,413,,353,,246,,107,,76,,80,F,0,.,0,.,62,F,51,F,0,.,0,0,145,F,17,F,33,F,25,F,2,F,9,,41,F,18,F,0,.,0,0,0,.,9,,1,,6,,16,,12,,4,,6,,14,,19,,13,F
Nepal,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,767,,234,,203,,351,,291,,137,,0,.,0,.,0,.,548,F,450,F,338,F,429,F,115,F,178,F,204,F,177,F,142,F,575,,310,F,306,F,714,F,1024,F,2389,F,5972,,5151,,12455,,12731,,10127,,14052,,9779,,12153,,10545,,11813,F
Netherlands,All,Export,Tonnes – net product weight,Tonnes – net product weight,273405,,279298,,314169,,368427,,393744,,483498,,543107,,520570,,556837,,606431,,660933,,639238,,604152,,684336,,778236,,732211,,815922,,848448,,919522,,780037,,723049,,755142,,689188,,855736,,720774,,742912,,791346,,923872,,1048167,,1096505,,992260,,961649,,858915,,855772,,959875,,870561,,959488,,913187,,1134866,,1151588,,1199890,,1429915,,1518603,
Netherlands,All,Import,Tonnes – net product weight,Tonnes – net product weight,313980,,295534,,334390,,355529,,351404,,357860,,414574,,368225,,458605,,532019,,482097,,514205,,538434,,606767,,671551,,659022,,685767,,678934,,1001286,,842467,,625096,,601021,,525025,,752685,,687266,,722681,,693930,,780348,,728795,,817933,,829136,,865435,,779759,,869571,,977849,,894556,,967419,,890593,,975945,,859541,,891597,,1104170,,1099487,
Netherlands,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,116665,,120892,,162989,,174294,,209484,,262204,,271237,,277086,,258502,,281550,,307621,,258378,,209223,,232953,,237628,,252358,,296982,F,345587,F,268711,F,243687,F,228026,F,226074,F,228884,F,233697,F,231545,F,239089,F,211319,F,220809,F,238376,F,257100,F,225223,F,224878,F,199751,F,217127,F,218320,F,189967,F,242794,F,246458,F,279152,F,311551,F,319548,F,441308,F,383840,F
Netherlands Antilles,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,40,F,0,.,0,0,0,0,0,0,0,0,51,,21,,25,,13,,26,,226,,137,,36,,32,,26,,33,,206,F,390,F,3300,F,6190,F,7326,F,7925,F,6608,F,8320,F,9305,F,2223,F,3113,F,1990,F,10200,F,15519,F,12837,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
Netherlands Antilles,All,Import,Tonnes – net product weight,Tonnes – net product weight,2353,,2168,,2212,F,2492,,2396,F,2426,,2606,,2796,,2823,,2267,,2640,,2776,,2688,,2952,,2719,,1653,,1726,,1927,,1764,,2466,,1671,F,2114,F,1678,,2308,F,2681,F,2302,F,1459,F,1722,F,2071,F,2374,,3012,,2609,,3732,,3607,F,3195,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,
New Caledonia,All,Export,Tonnes – net product weight,Tonnes – net product weight,12,,123,,33,,50,,59,,246,,715,,592,,361,,392,,648,,1187,,1381,F,1420,F,1685,F,1574,F,1448,F,1584,,1814,,1620,,1475,,1419,,1667,,2322,,2383,,3301,,2635,,3122,,2875,,3098,,2664,,2265,,2326,,2368,,2145,,1749,,1833,,1942,,1795,,1425,,1395,,1263,F,1120,F
New Caledonia,All,Import,Tonnes – net product weight,Tonnes – net product weight,1021,,1119,,984,,1052,,1261,,1089,,1040,,1010,,928,,979,,1198,,1227,,1110,F,1273,,1271,F,1274,,1378,,1388,,1523,,1411,,1694,,2852,,3382,,2147,,2769,,4255,,3308,,3797,,4844,,4887,,3765,,4956,,5072,,3552,,4347,,4758,,5114,,3714,,4353,,3299,,3866,,3812,F,5763,F
New Caledonia,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,53,,1,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
New Zealand,All,Export,Tonnes – net product weight,Tonnes – net product weight,20491,,25935,,34225,,64946,,110436,,128259,,123492,,130645,,145370,,145034,,158177,,156503,,210798,,250096,,194377,,262343,,294358,,306534,,290960,,324381,,313634,,314776,,325763,,325167,,287045,,282232,,323242,,303698,,340391,,336464,,323467,,318056,,283139,,290544,,323649,,304581,,330999,,309233,,293940,,291435,,289447,,296364,,267355,
New Zealand,All,Import,Tonnes – net product weight,Tonnes – net product weight,4111,,3403,,3612,,5053,,4142,,5366,,7107,,9067,,6360,,6916,,8137,,9331,,11554,,14670,,14574,,15738,,17403,,16916,,17387,,24648,,27697,,24216,,22124,,26478,,35252,,39350,,36962,,35936,,38047,,39324,,38870,,33042,,32763,,28257,,37681,,34296,,38583,,35149,,34337,,36638,,32179,,33118,,36787,
New Zealand,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,19870,,24533,,32666,,58560,,104571,,122364,,117928,,124551,,138365,,137150,,147901,,146956,,195211,,236793,,179395,,239290,,268239,,281110,,264637,,292203,,296621,F,304823,F,308205,F,305575,F,312185,,271426,F,311609,F,294529,F,328046,F,331610,F,319253,F,301400,F,301397,F,278313,F,305616,F,281586,F,314868,F,294871,F,280187,F,278082,F,277871,F,275246,F,254384,F
New Zealand,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,0,0,.,0,.,0,.,0,0,78,,73,,0,.,0,.,247,,0,.,573,,208,,594,,435,,457,,760,,602,,375,,0,.,940,,453,,389,,377,,429,,469,,339,,382,
Nicaragua,All,Export,Tonnes – net product weight,Tonnes – net product weight,6044,,6521,,5353,,4390,,3992,,2851,,2032,,1324,,1028,,1224,,846,,994,,1130,,1698,,1247,,2226,,2537,,4596,,8056,,10190,,9664,,12203,,9148,,10341,,12028,,7642,,9440,,13065,,16401,,19099,,17071,,19460,,20779,,22303,,23866,,22733,,34709,,39494,,43010,,39041,,43137,,31625,,41218,
Nicaragua,All,Import,Tonnes – net product weight,Tonnes – net product weight,835,,1031,,572,,400,,650,,108,,756,,500,F,46,,0,0,10,,0,.,0,.,0,.,0,.,1502,,2231,,1243,,1224,,1688,,1646,,1951,,2603,,3606,,3732,,3084,,3821,,3417,,2988,,4001,,4064,,5121,,3942,,4010,,4632,,6202,,7988,,6771,,8011,,9725,,10104,,6503,,6750,
Nicaragua,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,3857,,4625,,3853,,2698,,3120,,2167,,1856,,1356,,1361,,1354,,891,,1108,,1183,,1330,,857,,2060,,2371,,3495,,7622,,9050,F,8894,,11610,,12985,,12712,,14370,,10022,,10802,,11988,F,12254,,16444,,15499,,15486,,18097,,20558,,19529,,17985,,25791,,30455,,34326,,25360,F,26081,F,24562,,29901,
Niger,All,Export,Tonnes – net product weight,Tonnes – net product weight,10,,1487,,347,,2840,,12,,100,,40,F,35,,13,,37,,23,,9,F,0,0,5,F,0,.,0,.,0,.,142,F,185,F,98,F,0,.,119,,326,,1613,,1618,,6677,,8025,,5905,,3685,,2260,,681,,287,,470,,406,,556,,815,,831,,1282,,1367,,686,,573,,328,F,346,F
Niger,All,Import,Tonnes – net product weight,Tonnes – net product weight,41,F,77,F,101,,311,,242,,711,,435,F,172,,180,,230,F,512,,614,F,464,,1473,,1076,,1520,F,909,,259,F,528,F,565,F,547,,688,,528,,497,,898,,678,,589,,519,,568,,1245,,2237,,1544,,2666,,3424,,3670,,2860,,3899,,4817,,5820,,7486,,7402,,8260,F,7792,F
Niger,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,1162,,1956,,2600,,2700,,2650,,5530,,4120,,2276,,1692,,929,,946,,480,,556,,1781,,1162,,675,,89,,134,,100,F,100,F,100,F,100,F,100,F,100,F,100,F,100,F,100,F,100,F,100,F,162,F,228,F,320,F,500,F,470,F,600,F,770,F,700,,750,,850,F,400,F,550,F,550,F,675,F
Niger,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,75,,0,.,134,,3,,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,11,,0,-,0,-,0,-,48,,0,-,0,-,0,-,0,-,0,-,0,-
Nigeria,All,Export,Tonnes – net product weight,Tonnes – net product weight,837,,179,,487,,779,,530,F,1307,,861,,1389,,732,,727,,730,F,2108,,3019,,8065,,6796,,5815,F,4289,,2802,,4081,,5883,,6228,,4263,,487,,4007,F,2421,,3310,F,3459,F,2806,F,4650,F,8054,F,16543,F,21296,,11562,,24944,,24059,,31968,,18445,F,82080,F,11864,F,11942,F,6770,F,5938,F,6234,
Nigeria,All,Import,Tonnes – net product weight,Tonnes – net product weight,226382,F,291378,F,432382,F,523850,F,504062,F,674026,F,795365,F,511866,F,364652,F,226216,F,190027,F,399699,F,292023,F,446586,F,453516,F,469083,F,231240,F,362417,F,234744,,271648,F,418461,F,350960,,435408,,416219,,318873,,640657,,554357,,637992,F,793941,F,857985,F,1345929,F,1024181,,1061225,,1211903,F,1412295,,1753165,F,1107761,F,886280,F,1008918,F,886361,F,610650,,485434,,524087,
Nigeria,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,12600,,20200,,21934,,31352,,34141,,36435,,35000,F,28600,F,28450,F,18300,F,17600,F,25400,F,30500,F,38000,F,38900,F,95495,,83593,,80892,,61927,,59400,,67648,,71416,,65818,,72749,,65897,,88075,,63182,,67621,,69033,,74498,,78010,,79111,,79857,,77856,,100793,,152689,
North Macedonia,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,240,,238,,453,,52,,20,,190,F,516,,486,,475,,192,,340,,274,,312,,202,,159,,356,,355,,410,,405,,384,,155,,354,,159,,186,,273,,727,,1207,
North Macedonia,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,5035,,7046,,7758,,7519,,9420,,6823,,8188,,7696,,6850,,6277,,7505,,6784,,7791,,6916,,7997,,8326,,7955,,7652,,7319,,7792,,6759,,7020,,8123,,8419,,8389,,8721,,9634,
Northern Mariana Is.,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,25,F,30,F,17,F,20,F,14,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,,0,,0,,0,,0,,0,,0,
Norway,All,Export,Tonnes – net product weight,Tonnes – net product weight,865927,,899203,,663946,,749397,,659348,,726752,,697536,,828701,,759978,,712715,,625753,,711729,,697915,,707942,,836180,,1088300,,1204551,,1358490,,1519677,,1594969,,1789596,,1949594,,1908514,,2040044,,2101499,,2008450,,2100516,,2140081,,1981239,,1996268,,1878115,,2166849,,2340718,,2581145,,2670319,,2438246,,2530809,,2467557,,2676762,,2632731,,2449962,,2632020,,2727215,
Norway,All,Import,Tonnes – net product weight,Tonnes – net product weight,38652,,39881,,44428,,60962,,83522,,74450,,59652,,39661,,57647,,117789,,128845,,91510,,178103,,217563,,198058,,283974,,307948,,370758,,408082,,538929,,573395,,708055,,637816,,734193,,902533,,819398,,750639,,671752,,621736,,591258,,582513,,665267,,653249,,842042,,629657,,648050,,674593,,595517,,681507,,626031,,631626,,646780,,631723,
Norway,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,997071,,988666,,819351,,875353,,817377,,809454,,804389,,902613,,867035,,742178,,691051,,712668,,690353,,769371,,735930,,870562,,1022157,,1184109,,1376089,,1464401,,1636930,,1600475,F,1478294,F,1715546,F,1788066,F,1761838,F,1842540,F,1632725,F,1627841,F,1696149,F,1588058,F,1871003,F,2066219,F,2613914,F,2113511,F,2062948,F,1897700,F,1772676,F,1940307,F,1800848,F,1813329,F,1846090,F,1994294,F
Oman,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,0,250,F,2384,,5186,,7521,,8871,,12508,,14216,,17773,,19462,,18472,,20670,,35314,,28279,,33860,,29406,,29597,,45811,,44601,,59579,,56573,,56329,,45900,,31261,,37568,,33919,,49950,,49883,,80369,,56582,,49793,,37151,,55401,,69549,,90934,,74888,,77902,,90865,,79456,,112576,,127958,,116380,F,283034,
Oman,All,Import,Tonnes – net product weight,Tonnes – net product weight,1000,F,1036,,902,,747,,718,,1353,,1051,,812,,1191,,1169,,1246,,1976,,798,,698,,982,,6777,,9128,,15519,,12422,,10726,,18194,,14435,,17854,,9877,,11415,,12809,,10264,,10336,,7912,,15153,,11386,,12848,,17168,,16893,,13724,,19360,,21530,,16856,,22878,,31883,,36993,,32494,,32284,
Oman,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,0,.,250,F,2381,,4911,,6909,,4878,,8302,,10284,,10195,,11365,,17150,,15294,,32639,,26137,,33356,F,28538,F,28841,F,45441,F,43903,F,57950,F,55042,F,53207,F,37976,F,25168,F,27186,F,23378,F,24306,F,28051,F,50161,F,30000,F,25000,F,18000,F,22000,F,19000,F,17800,F,17000,F,22000,F,28000,F,24000,F,45000,F,44590,F,49900,F,100945,F
Oman,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1341,,292,,81,,74,,1089,,1169,,250,,2351,,133,,681,,1936,,679,,0,.,0,.,0,.,4445,,3577,
Pakistan,All,Export,Tonnes – net product weight,Tonnes – net product weight,26308,,30051,,29186,,21715,,24623,,19112,,19350,,23112,,31615,,37300,,36314,,42306,,46917,,45874,,46254,,49846,,67416,,89618,,70348,,63926,,66543,,83166,,73882,,92688,,86294,,87862,,91759,,97625,,108463,,103148,,143083,,139770,,135737,,129908,,123089,,150720,,151405,,157541,,167077,,142848,,141790,,193898,,222756,
Pakistan,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,164,,166,,108,,271,,220,,134,,239,,70,,66,,159,,188,,389,,248,,149,,164,,231,,207,,150,,143,,78,,166,,262,,189,,164,,269,,759,,1201,,1800,,1984,,8826,,2686,,2400,,1577,,1950,,2628,,4661,,5054,,10482,,8672,,9029,,5446,
Pakistan,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,34320,,43273,,40077,,50704,,43508,,52683,,60478,,58490,,75282,,78318,,67168,,69260,,69345,,64867,,73944,,77723,,118920,,140463,,112164,,108620,,130383,,139818,,134519,,146147,,133124,,133965,F,124575,,131552,,144165,,141635,,136554,,140236,,141216,,143745,,149700,,153780,,156185,,160855,,166675,,169771,,173913,,177440,,179073,
Pakistan,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,1,,0,.,0,.,0,.,20,,0,.,0,.,0,.,0,.,0,.,29,,0,.,26,,1,,0,0,0,0,0,0,0,0,0,0,0,.,0,.,0,.,0,.,0,.,46,
Palau,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,205,,100,F,0,.,0,.,0,.,89,,50,F,60,F,156,F,161,F,0,.,0,.,0,.,0,.,16,F,46,F,190,F,165,F,88,F,78,F,74,F,41,F,21,F,64,F,164,F,241,F,293,F,247,F,124,F,222,F,138,F,107,,117,F,169,F,139,,141,,400,,311,F
Palau,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,78,F,80,F,70,F,842,F,316,F,123,F,21,F,64,F,95,F,141,F,105,F,124,F,120,F,240,F,503,,600,,500,,411,,415,,443,,573,F,448,,649,,530,,588,,518,
Palestine,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,102,,50,,59,,19,,96,,42,,85,,0,.,119,F,112,F,115,F,195,
Palestine,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,3818,,4331,,3579,,3667,,4234,,2349,,4129,,4537,F,4723,F,6073,F,6034,F,6785,
Palestine,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,98,,48,,56,,19,,96,,42,,85,,122,F,0,-,0,-,0,-,0,-
Panama,All,Export,Tonnes – net product weight,Tonnes – net product weight,33385,,49098,,20720,,32763,,48861,,24217,,15063,,27380,,17890,,76553,,36625,,45706,,25453,,45086,,28559,,33040,,29992,,40121,,48403,,48848,,30088,,51046,,64396,,65864,,101229,,118873,,94055,,126730,,116555,,113793,,114536,,104500,,127843,,123164,,79698,,48521,,51678,,64538,,87714,,69753,,69476,,57650,,74457,
Panama,All,Import,Tonnes – net product weight,Tonnes – net product weight,1684,,1640,,2123,,2770,,3265,,3019,,3144,,3984,,4299,,4200,,3697,,4686,,3616,,5178,,4729,,4581,,5382,,5020,,5189,,5222,,6697,,6232,,8444,,7506,,8423,,8894,,9206,,11042,,9139,,11760,,11759,,12425,,13705,,13933,,14650,,16505,,19624,,19331,,20818,,23127,,22047,,20605,,26897,
Panama,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,42181,,49402,,27343,,36920,,58842,,33654,,21241,,36585,,33362,,83934,,33384,,46909,,37387,,64394,,42596,,42604,,45974,,51571,,57148,,59711,,48054,,78561,,86704,,59844,,83372,,112414,,91017,,101459,F,100370,,96051,,87603,,96323,,105535,,100509,,61709,,47762,,50824,,47591,,87018,,68390,,83780,,87150,,85150,
Panama,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,32,,0,.,0,.,0,.,11,,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Papua New Guinea,All,Export,Tonnes – net product weight,Tonnes – net product weight,20092,,24976,,46698,,28485,,34444,,31207,,3886,,1719,,3729,,9952,,1870,,1789,,1211,,1526,,2165,,2418,,2633,,1748,,2501,,3608,F,2608,,2753,F,10910,F,20687,F,28677,F,38707,,45453,,61081,,41203,,43132,F,58914,F,66219,F,53140,F,50164,,61498,F,62037,,63721,,60082,F,58078,F,69065,F,81360,F,99678,F,81099,F
Papua New Guinea,All,Import,Tonnes – net product weight,Tonnes – net product weight,22548,,12000,F,17000,F,27900,F,29140,F,34449,,27151,,28699,,29161,,31119,,34655,,34719,,35320,,35021,,34266,,24060,F,22658,F,25267,F,24071,F,17964,,28387,,18301,F,18154,,10192,F,9533,,8073,,12642,,12665,,13773,,14265,F,14597,F,19127,F,18456,F,18594,F,15861,F,10533,,12976,,16653,F,19641,F,26292,F,26077,F,33885,F,29081,F
Papua New Guinea,All,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,.,0,0,0,.,2,,70,,0,.,1,F,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
Paraguay,All,Export,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,38,F,15,F,15,F,13,F,6,F,0,.,0,.,5,,26,,28,,16,,16,,105,,14,,25,,19,,10,,17,,64,,69,,24,,26,,29,,44,,117,,271,,320,,260,,143,,89,,33,,8,,5,,6,,5,,6,,6,,75,,105,,506,
Paraguay,All,Import,Tonnes – net product weight,Tonnes – net product weight,0,.,0,.,0,.,0,.,212,,220,,130,,229,,230,,232,,88,,140,,218,,257,,335,,569,,500,,851,,1256,,977,,1641,,1374,,1212,,679,,807,,812,,520,,793,,1174,,897,,700,,1072,,1583,,1512,,1855,,1771,,1877,,2105,,2540,,2098,,2165,,2260,,2669,
Peru,All,Export,Tonnes – net product weight,Tonnes – net product weight,651093,,527715,,581287,,659620,,628102,,535790,,721841,,270362,,562222,,690907,,779759,,767664,,850194,,1254240,,1171762,,1220103,,1134637,,1749166,,2610033,,2030352,,1962284,,2234643,,804622,,1820966,,2711749,,2451988,,1855983,,1720783,,2273463,,2529903,,2008383,,1963254,,2262311,,2213911,,1668655,,1968993,,2107831,,1414591,,1481520,,1230631,,1049583,,1571649,,1600177,
Peru,All,Import,Tonnes – net product weight,Tonnes – net product weight,274,,267,,88,,397,,7677,,1023,,309,,50680,,20707,F,6250,F,713,F,30402,,20640,,5250,,5318,,909,,870,F,1040,,1704,,3844,,4751,,4618,,13876,,18866,,27852,,37463,,39830,,34800,,35649,,67580,,27757,,41274,,48156,,63145,,115437,,75217,,65104,,110739,,104454,,124859,,131104,,135657,,130012,
Peru,All,Processed production,Tonnes – net product weight,Tonnes – net product weight,1093112,,734829,,972670,,1040311,,791788,,757603,,956959,,355421,,914998,,1002495,,1348008,,1068761,,1478669,,1686561,,1627876,,1617774,,1675985,,2230055,,3146958,,2376777,,2513049,,2161088,,1074615,,2418755,,2990363,,2132340,,2171123,,1644246,,2530384,,2436848,,1976707,,2082075,,2138222,,1984739,,1269191,,2486171,,1548128,,1798032,,1098151,,1368977,,1107117,,1214249,,2136860,
